,0
16934,2.3092783505154637
16935,1.690721649484536
16936,2.268041237113402
16937,2.443298969072165
16938,1.402061855670103
16939,2.2577319587628866
16940,2.247422680412371
16941,2.1649484536082473
16942,2.288659793814433
16943,1.3917525773195876
16944,1.7216494845360826
16945,2.350515463917526
16946,2.4536082474226806
16947,2.0309278350515463
16948,2.6082474226804124
16949,2.288659793814433
16950,2.3917525773195876
16951,2.4123711340206184
16952,2.463917525773196
16953,2.288659793814433
16954,1.3608247422680413
16955,2.5257731958762886
16956,2.3195876288659796
16957,2.3092783505154637
16958,1.3814432989690721
16959,2.329896907216495
16960,2.4536082474226806
16961,1.865979381443299
16962,2.2577319587628866
16963,2.350515463917526
16964,2.2783505154639174
16965,2.268041237113402
16966,2.3402061855670104
16967,2.1443298969072164
16968,2.6082474226804124
16969,2.329896907216495
16970,2.3917525773195876
16971,2.288659793814433
16972,2.216494845360825
16973,2.2577319587628866
16974,2.350515463917526
16975,2.556701030927835
16976,2.443298969072165
16977,2.3092783505154637
16978,2.2371134020618557
16979,1.731958762886598
16980,2.216494845360825
16981,2.268041237113402
16982,2.2577319587628866
16983,2.3711340206185567
16984,2.3195876288659796
16985,2.3402061855670104
16986,2.1443298969072164
16987,2.3402061855670104
16988,2.2371134020618557
16989,2.350515463917526
16990,2.4536082474226806
16991,2.3917525773195876
16992,2.2371134020618557
16993,2.247422680412371
16994,1.7835051546391754
16995,2.422680412371134
16996,2.4123711340206184
16997,2.216494845360825
16998,2.1752577319587627
16999,2.268041237113402
17000,1.7525773195876289
17001,2.2061855670103094
17002,2.4329896907216493
17003,2.2783505154639174
17004,2.195876288659794
17005,2.484536082474227
17006,2.5876288659793816
17007,2.2371134020618557
17008,2.350515463917526
17009,2.381443298969072
17010,2.422680412371134
17011,2.2989690721649483
17012,2.247422680412371
17013,1.9690721649484537
17014,2.4742268041237114
17015,2.350515463917526
17016,2.247422680412371
17017,2.268041237113402
17018,2.463917525773196
17019,2.3092783505154637
17020,2.268041237113402
17021,2.515463917525773
17022,2.247422680412371
17023,1.5154639175257731
17024,2.3917525773195876
17025,2.4948453608247423
17026,2.2371134020618557
17027,2.4123711340206184
17028,1.8865979381443299
17029,1.309278350515464
17030,2.4329896907216493
17031,2.2371134020618557
17032,2.185567010309278
17033,2.3402061855670104
17034,2.1030927835051547
17035,2.5463917525773194
17036,2.5257731958762886
17037,1.7731958762886597
17038,2.3195876288659796
17039,2.288659793814433
17040,1.2783505154639174
17041,2.216494845360825
17042,1.6701030927835052
17043,2.288659793814433
17044,2.082474226804124
17045,2.2783505154639174
17046,2.3402061855670104
17047,2.329896907216495
17048,2.288659793814433
17049,2.3195876288659796
17050,2.0103092783505154
17051,2.3195876288659796
17052,2.350515463917526
17053,2.185567010309278
17054,2.1443298969072164
17055,2.350515463917526
17056,2.3092783505154637
17057,2.329896907216495
17058,2.350515463917526
17059,1.7422680412371134
17060,2.185567010309278
17061,2.268041237113402
17062,2.556701030927835
17063,2.5463917525773194
17064,2.3402061855670104
17065,2.3195876288659796
17066,1.309278350515464
17067,2.3092783505154637
17068,1.9381443298969072
17069,2.4536082474226806
17070,2.422680412371134
17071,2.2371134020618557
17072,1.7835051546391754
17073,2.288659793814433
17074,2.247422680412371
17075,2.350515463917526
17076,2.2989690721649483
17077,2.2783505154639174
17078,2.5257731958762886
17079,2.216494845360825
17080,2.2783505154639174
17081,2.484536082474227
17082,1.5876288659793814
17083,2.0618556701030926
17084,1.9175257731958764
17085,2.1237113402061856
17086,2.350515463917526
17087,2.2371134020618557
17088,2.2577319587628866
17089,2.2783505154639174
17090,2.3608247422680413
17091,2.5051546391752577
17092,2.5051546391752577
17093,2.5463917525773194
17094,2.4123711340206184
17095,2.443298969072165
17096,2.247422680412371
17097,2.4123711340206184
17098,2.536082474226804
17099,2.3917525773195876
17100,2.185567010309278
17101,2.3608247422680413
17102,2.216494845360825
17103,1.4948453608247423
17104,2.350515463917526
17105,2.463917525773196
17106,2.5257731958762886
17107,2.5463917525773194
17108,2.381443298969072
17109,2.2268041237113403
17110,2.484536082474227
17111,2.2577319587628866
17112,2.329896907216495
17113,2.422680412371134
17114,2.1443298969072164
17115,1.7525773195876289
17116,2.185567010309278
17117,2.350515463917526
17118,2.154639175257732
17119,2.1443298969072164
17120,2.350515463917526
17121,2.1649484536082473
17122,2.268041237113402
17123,1.8556701030927836
17124,1.5257731958762886
17125,2.2989690721649483
17126,2.3402061855670104
17127,2.247422680412371
17128,2.2783505154639174
17129,2.2577319587628866
17130,2.329896907216495
17131,2.3608247422680413
17132,2.443298969072165
17133,1.8350515463917525
17134,2.2577319587628866
17135,2.185567010309278
17136,2.2577319587628866
17137,2.268041237113402
17138,1.8350515463917525
17139,2.1649484536082473
17140,1.865979381443299
17141,1.8350515463917525
17142,2.350515463917526
17143,2.2989690721649483
17144,2.2577319587628866
17145,2.2989690721649483
17146,2.216494845360825
17147,2.3402061855670104
17148,1.8350515463917525
17149,2.247422680412371
17150,2.3195876288659796
17151,2.1443298969072164
17152,2.3195876288659796
17153,2.350515463917526
17154,2.350515463917526
17155,2.2577319587628866
17156,2.0103092783505154
17157,1.690721649484536
17158,2.268041237113402
17159,2.247422680412371
17160,2.1443298969072164
17161,2.350515463917526
17162,2.195876288659794
17163,2.1443298969072164
17164,2.2989690721649483
17165,2.4123711340206184
17166,2.3092783505154637
17167,2.1030927835051547
17168,2.350515463917526
17169,1.8350515463917525
17170,1.5876288659793814
17171,2.1443298969072164
17172,2.3092783505154637
17173,2.268041237113402
17174,2.443298969072165
17175,2.2989690721649483
17176,2.350515463917526
17177,2.185567010309278
17178,2.268041237113402
17179,2.515463917525773
17180,2.3195876288659796
17181,2.4948453608247423
17182,1.6288659793814433
17183,2.1443298969072164
17184,2.3092783505154637
17185,2.4536082474226806
17186,1.7010309278350515
17187,2.247422680412371
17188,2.3917525773195876
17189,1.865979381443299
17190,2.247422680412371
17191,2.268041237113402
17192,2.329896907216495
17193,1.731958762886598
17194,2.4329896907216493
17195,1.8350515463917525
17196,2.2989690721649483
17197,2.4536082474226806
17198,2.5463917525773194
17199,2.268041237113402
17200,2.1649484536082473
17201,2.2061855670103094
17202,2.2371134020618557
17203,2.2783505154639174
17204,2.247422680412371
17205,1.2783505154639174
17206,2.1443298969072164
17207,2.484536082474227
17208,2.3608247422680413
17209,2.2783505154639174
17210,2.268041237113402
17211,1.8350515463917525
17212,2.247422680412371
17213,2.5051546391752577
17214,2.2989690721649483
17215,2.247422680412371
17216,2.2371134020618557
17217,2.4123711340206184
17218,2.402061855670103
17219,2.185567010309278
17220,2.4536082474226806
17221,2.3092783505154637
17222,2.484536082474227
17223,2.4329896907216493
17224,1.8556701030927836
17225,2.4536082474226806
17226,2.2577319587628866
17227,2.463917525773196
17228,2.2371134020618557
17229,1.7938144329896908
17230,2.5051546391752577
17231,2.268041237113402
17232,1.690721649484536
17233,1.7422680412371134
17234,2.4948453608247423
17235,2.0
17236,1.422680412371134
17237,2.195876288659794
17238,2.381443298969072
17239,2.2989690721649483
17240,2.2783505154639174
17241,2.051546391752577
17242,2.381443298969072
17243,2.2989690721649483
17244,2.268041237113402
17245,2.1649484536082473
17246,2.185567010309278
17247,2.216494845360825
17248,2.2371134020618557
17249,2.3608247422680413
17250,2.216494845360825
17251,2.350515463917526
17252,2.2989690721649483
17253,2.350515463917526
17254,2.268041237113402
17255,1.824742268041237
17256,1.5257731958762886
17257,2.350515463917526
17258,2.2577319587628866
17259,1.5360824742268042
17260,2.1237113402061856
17261,1.8144329896907216
17262,2.381443298969072
17263,2.154639175257732
17264,1.958762886597938
17265,2.3608247422680413
17266,2.268041237113402
17267,2.2783505154639174
17268,1.5463917525773196
17269,2.1443298969072164
17270,2.4123711340206184
17271,2.3917525773195876
17272,1.9793814432989691
17273,2.463917525773196
17274,2.5463917525773194
17275,2.329896907216495
17276,2.1237113402061856
17277,2.2371134020618557
17278,2.2989690721649483
17279,2.4948453608247423
17280,2.350515463917526
17281,2.288659793814433
17282,2.3402061855670104
17283,2.2783505154639174
17284,2.1443298969072164
17285,2.350515463917526
17286,2.3608247422680413
17287,2.329896907216495
17288,2.3195876288659796
17289,2.5257731958762886
17290,2.268041237113402
17291,2.2783505154639174
17292,2.185567010309278
17293,2.2783505154639174
17294,2.268041237113402
17295,1.6804123711340206
17296,2.268041237113402
17297,2.185567010309278
17298,2.185567010309278
17299,2.350515463917526
17300,2.4123711340206184
17301,2.0103092783505154
17302,2.216494845360825
17303,2.216494845360825
17304,2.402061855670103
17305,2.3711340206185567
17306,2.2371134020618557
17307,2.329896907216495
17308,2.268041237113402
17309,1.422680412371134
17310,2.3917525773195876
17311,2.422680412371134
17312,2.2371134020618557
17313,2.3092783505154637
17314,2.2577319587628866
17315,1.9690721649484537
17316,2.3195876288659796
17317,2.3402061855670104
17318,2.3092783505154637
17319,2.268041237113402
17320,2.381443298969072
17321,2.2371134020618557
17322,2.1649484536082473
17323,2.350515463917526
17324,2.2783505154639174
17325,2.2783505154639174
17326,1.8556701030927836
17327,2.247422680412371
17328,2.4536082474226806
17329,2.329896907216495
17330,2.350515463917526
17331,2.134020618556701
17332,2.247422680412371
17333,2.6082474226804124
17334,2.2371134020618557
17335,2.350515463917526
17336,2.2783505154639174
17337,2.2783505154639174
17338,2.4123711340206184
17339,1.9278350515463918
17340,2.4123711340206184
17341,1.8144329896907216
17342,1.7938144329896908
17343,2.597938144329897
17344,2.3195876288659796
17345,1.6597938144329898
17346,2.5463917525773194
17347,2.247422680412371
17348,2.5257731958762886
17349,2.288659793814433
17350,1.7422680412371134
17351,2.6082474226804124
17352,2.2989690721649483
17353,2.350515463917526
17354,1.9896907216494846
17355,2.2371134020618557
17356,2.4536082474226806
17357,2.350515463917526
17358,2.2268041237113403
17359,2.2783505154639174
17360,1.443298969072165
17361,2.288659793814433
17362,2.350515463917526
17363,2.288659793814433
17364,2.5463917525773194
17365,2.1752577319587627
17366,2.185567010309278
17367,2.329896907216495
17368,2.268041237113402
17369,1.8144329896907216
17370,2.0309278350515463
17371,2.216494845360825
17372,2.3092783505154637
17373,2.2783505154639174
17374,2.402061855670103
17375,2.2371134020618557
17376,2.350515463917526
17377,2.185567010309278
17378,2.2989690721649483
17379,2.216494845360825
17380,1.8350515463917525
17381,1.8969072164948453
17382,2.5257731958762886
17383,2.288659793814433
17384,2.1649484536082473
17385,2.4536082474226806
17386,2.268041237113402
17387,2.2783505154639174
17388,2.4123711340206184
17389,2.3402061855670104
17390,2.484536082474227
17391,2.2783505154639174
17392,2.1443298969072164
17393,2.5463917525773194
17394,2.3195876288659796
17395,2.4123711340206184
17396,2.3402061855670104
17397,2.2783505154639174
17398,2.381443298969072
17399,2.350515463917526
17400,1.8144329896907216
17401,2.1649484536082473
17402,1.865979381443299
17403,2.329896907216495
17404,1.9381443298969072
17405,1.731958762886598
17406,2.463917525773196
17407,1.8969072164948453
17408,1.8350515463917525
17409,2.6082474226804124
17410,2.350515463917526
17411,2.2577319587628866
17412,2.1649484536082473
17413,1.6804123711340206
17414,2.463917525773196
17415,2.5876288659793816
17416,2.2371134020618557
17417,2.350515463917526
17418,2.216494845360825
17419,2.350515463917526
17420,2.3402061855670104
17421,2.329896907216495
17422,2.2577319587628866
17423,2.2577319587628866
17424,2.2783505154639174
17425,2.2577319587628866
17426,2.1443298969072164
17427,1.8865979381443299
17428,2.1649484536082473
17429,2.350515463917526
17430,2.3608247422680413
17431,2.484536082474227
17432,2.1649484536082473
17433,2.247422680412371
17434,2.463917525773196
17435,1.4123711340206186
17436,2.216494845360825
17437,2.268041237113402
17438,2.268041237113402
17439,2.381443298969072
17440,2.1443298969072164
17441,2.5257731958762886
17442,1.8969072164948453
17443,2.350515463917526
17444,2.1752577319587627
17445,2.5876288659793816
17446,2.1649484536082473
17447,2.216494845360825
17448,2.2989690721649483
17449,2.247422680412371
17450,2.463917525773196
17451,2.4948453608247423
17452,1.6082474226804124
17453,2.268041237113402
17454,1.6701030927835052
17455,2.247422680412371
17456,2.247422680412371
17457,2.3195876288659796
17458,2.3195876288659796
17459,2.422680412371134
17460,2.247422680412371
17461,2.350515463917526
17462,2.3092783505154637
17463,2.0927835051546393
17464,2.0
17465,2.422680412371134
17466,1.8556701030927836
17467,2.7010309278350517
17468,2.4742268041237114
17469,2.3608247422680413
17470,2.216494845360825
17471,2.185567010309278
17472,2.4536082474226806
17473,2.247422680412371
17474,2.5463917525773194
17475,2.350515463917526
17476,2.3195876288659796
17477,1.8762886597938144
17478,1.6597938144329898
17479,2.3195876288659796
17480,2.4536082474226806
17481,2.4329896907216493
17482,2.484536082474227
17483,2.556701030927835
17484,2.3092783505154637
17485,2.5051546391752577
17486,2.5051546391752577
17487,2.134020618556701
17488,1.8762886597938144
17489,2.268041237113402
17490,2.3608247422680413
17491,1.824742268041237
17492,2.247422680412371
17493,2.247422680412371
17494,2.2577319587628866
17495,2.1030927835051547
17496,2.3711340206185567
17497,2.216494845360825
17498,2.247422680412371
17499,2.247422680412371
17500,2.4536082474226806
17501,2.3195876288659796
17502,2.5257731958762886
17503,1.4948453608247423
17504,2.1649484536082473
17505,2.1237113402061856
17506,2.2783505154639174
17507,2.329896907216495
17508,1.865979381443299
17509,2.2061855670103094
17510,1.824742268041237
17511,2.6082474226804124
17512,2.2783505154639174
17513,2.463917525773196
17514,2.2268041237113403
17515,2.6082474226804124
17516,1.5360824742268042
17517,2.154639175257732
17518,1.8350515463917525
17519,2.247422680412371
17520,2.3092783505154637
17521,2.2989690721649483
17522,2.288659793814433
17523,2.381443298969072
17524,1.443298969072165
17525,2.381443298969072
17526,2.3092783505154637
17527,2.484536082474227
17528,1.7422680412371134
17529,2.288659793814433
17530,2.350515463917526
17531,2.2577319587628866
17532,2.288659793814433
17533,2.2783505154639174
17534,2.1443298969072164
17535,1.824742268041237
17536,1.9381443298969072
17537,2.6082474226804124
17538,2.350515463917526
17539,2.422680412371134
17540,1.3917525773195876
17541,2.350515463917526
17542,2.3402061855670104
17543,2.2268041237113403
17544,2.216494845360825
17545,2.3402061855670104
17546,2.5051546391752577
17547,1.2989690721649485
17548,2.350515463917526
17549,2.0412371134020617
17550,2.2783505154639174
17551,2.288659793814433
17552,2.247422680412371
17553,2.3092783505154637
17554,2.381443298969072
17555,1.865979381443299
17556,1.9690721649484537
17557,2.350515463917526
17558,2.216494845360825
17559,2.0721649484536084
17560,2.5463917525773194
17561,1.6804123711340206
17562,2.350515463917526
17563,2.329896907216495
17564,2.247422680412371
17565,2.329896907216495
17566,2.6907216494845363
17567,2.3092783505154637
17568,2.3917525773195876
17569,2.2577319587628866
17570,2.5257731958762886
17571,2.4742268041237114
17572,2.5257731958762886
17573,2.350515463917526
17574,2.350515463917526
17575,2.484536082474227
17576,2.422680412371134
17577,2.2783505154639174
17578,2.2989690721649483
17579,1.9793814432989691
17580,2.2783505154639174
17581,2.443298969072165
17582,2.2783505154639174
17583,2.268041237113402
17584,2.463917525773196
17585,2.2989690721649483
17586,2.2783505154639174
17587,2.288659793814433
17588,2.350515463917526
17589,2.2577319587628866
17590,2.4536082474226806
17591,2.288659793814433
17592,1.958762886597938
17593,2.247422680412371
17594,2.1443298969072164
17595,1.731958762886598
17596,2.3195876288659796
17597,2.422680412371134
17598,2.4948453608247423
17599,2.3711340206185567
17600,2.5463917525773194
17601,2.268041237113402
17602,2.2783505154639174
17603,2.2783505154639174
17604,2.2783505154639174
17605,2.4536082474226806
17606,1.4123711340206186
17607,2.247422680412371
17608,2.195876288659794
17609,2.2783505154639174
17610,2.2268041237113403
17611,2.5257731958762886
17612,2.5463917525773194
17613,2.1237113402061856
17614,1.8453608247422681
17615,2.2268041237113403
17616,2.185567010309278
17617,2.5463917525773194
17618,2.2783505154639174
17619,2.350515463917526
17620,2.268041237113402
17621,2.350515463917526
17622,1.3917525773195876
17623,2.2783505154639174
17624,2.3195876288659796
17625,2.195876288659794
17626,2.2783505154639174
17627,2.381443298969072
17628,2.268041237113402
17629,2.247422680412371
17630,1.8350515463917525
17631,1.6701030927835052
17632,2.1649484536082473
17633,1.7216494845360826
17634,2.2989690721649483
17635,2.329896907216495
17636,2.2268041237113403
17637,2.0103092783505154
17638,2.4123711340206184
17639,2.195876288659794
17640,2.1443298969072164
17641,2.2577319587628866
17642,2.2371134020618557
17643,2.7010309278350517
17644,2.5463917525773194
17645,2.443298969072165
17646,2.2371134020618557
17647,2.484536082474227
17648,2.268041237113402
17649,2.268041237113402
17650,2.1237113402061856
17651,2.5876288659793816
17652,2.3402061855670104
17653,2.4536082474226806
17654,2.247422680412371
17655,2.4329896907216493
17656,2.247422680412371
17657,2.463917525773196
17658,2.2268041237113403
17659,2.7010309278350517
17660,2.350515463917526
17661,2.3402061855670104
17662,2.216494845360825
17663,1.597938144329897
17664,2.2061855670103094
17665,2.1237113402061856
17666,2.247422680412371
17667,2.268041237113402
17668,2.381443298969072
17669,1.6804123711340206
17670,2.247422680412371
17671,1.9690721649484537
17672,2.3711340206185567
17673,2.268041237113402
17674,2.268041237113402
17675,2.2783505154639174
17676,2.350515463917526
17677,1.7731958762886597
17678,2.4948453608247423
17679,2.3608247422680413
17680,2.247422680412371
17681,1.865979381443299
17682,2.2577319587628866
17683,2.268041237113402
17684,2.350515463917526
17685,2.216494845360825
17686,2.082474226804124
17687,2.5051546391752577
17688,2.268041237113402
17689,2.268041237113402
17690,2.3092783505154637
17691,1.8144329896907216
17692,2.484536082474227
17693,2.268041237113402
17694,2.0721649484536084
17695,2.247422680412371
17696,2.1443298969072164
17697,2.3402061855670104
17698,2.247422680412371
17699,2.216494845360825
17700,2.288659793814433
17701,2.484536082474227
17702,2.5463917525773194
17703,2.3917525773195876
17704,2.2783505154639174
17705,1.8762886597938144
17706,2.2577319587628866
17707,2.2371134020618557
17708,1.8041237113402062
17709,2.288659793814433
17710,2.350515463917526
17711,2.484536082474227
17712,2.556701030927835
17713,2.2577319587628866
17714,2.2371134020618557
17715,2.247422680412371
17716,2.350515463917526
17717,2.247422680412371
17718,1.8041237113402062
17719,2.4123711340206184
17720,2.1443298969072164
17721,2.2268041237113403
17722,2.5257731958762886
17723,2.1443298969072164
17724,2.2783505154639174
17725,2.350515463917526
17726,2.4742268041237114
17727,1.4742268041237114
17728,2.2989690721649483
17729,2.1443298969072164
17730,2.247422680412371
17731,2.2783505154639174
17732,2.247422680412371
17733,1.8762886597938144
17734,2.247422680412371
17735,2.1443298969072164
17736,2.350515463917526
17737,2.185567010309278
17738,2.402061855670103
17739,2.6082474226804124
17740,2.2577319587628866
17741,2.247422680412371
17742,2.1752577319587627
17743,2.4123711340206184
17744,2.2371134020618557
17745,2.288659793814433
17746,2.350515463917526
17747,2.3711340206185567
17748,1.8969072164948453
17749,2.185567010309278
17750,2.329896907216495
17751,2.2577319587628866
17752,2.5051546391752577
17753,2.268041237113402
17754,2.350515463917526
17755,2.2061855670103094
17756,2.268041237113402
17757,2.2577319587628866
17758,2.2783505154639174
17759,2.268041237113402
17760,2.2783505154639174
17761,1.824742268041237
17762,2.381443298969072
17763,2.4123711340206184
17764,2.350515463917526
17765,2.2371134020618557
17766,2.1443298969072164
17767,2.350515463917526
17768,1.8556701030927836
17769,2.1649484536082473
17770,2.3195876288659796
17771,2.463917525773196
17772,2.268041237113402
17773,1.3814432989690721
17774,2.247422680412371
17775,2.402061855670103
17776,2.443298969072165
17777,2.484536082474227
17778,2.1752577319587627
17779,2.247422680412371
17780,2.195876288659794
17781,2.2577319587628866
17782,2.2989690721649483
17783,2.1443298969072164
17784,2.195876288659794
17785,2.1649484536082473
17786,2.3402061855670104
17787,2.2783505154639174
17788,2.443298969072165
17789,2.484536082474227
17790,1.402061855670103
17791,1.4639175257731958
17792,2.1649484536082473
17793,2.350515463917526
17794,1.865979381443299
17795,2.350515463917526
17796,2.350515463917526
17797,2.3195876288659796
17798,2.288659793814433
17799,2.247422680412371
17800,1.8556701030927836
17801,2.2783505154639174
17802,2.3711340206185567
17803,2.463917525773196
17804,2.2577319587628866
17805,2.3917525773195876
17806,2.1030927835051547
17807,2.2061855670103094
17808,2.443298969072165
17809,2.0618556701030926
17810,2.3195876288659796
17811,2.350515463917526
17812,2.3917525773195876
17813,2.350515463917526
17814,2.350515463917526
17815,1.5051546391752577
17816,2.5051546391752577
17817,2.3917525773195876
17818,2.443298969072165
17819,2.463917525773196
17820,2.2989690721649483
17821,2.247422680412371
17822,2.216494845360825
17823,2.247422680412371
17824,2.216494845360825
17825,1.5876288659793814
17826,2.4948453608247423
17827,2.1443298969072164
17828,2.185567010309278
17829,2.4948453608247423
17830,1.8041237113402062
17831,1.9278350515463918
17832,1.824742268041237
17833,2.329896907216495
17834,2.3608247422680413
17835,2.350515463917526
17836,2.5257731958762886
17837,2.2577319587628866
17838,1.8350515463917525
17839,2.247422680412371
17840,2.185567010309278
17841,2.1649484536082473
17842,2.3195876288659796
17843,2.350515463917526
17844,2.329896907216495
17845,2.329896907216495
17846,1.6597938144329898
17847,2.3402061855670104
17848,2.2783505154639174
17849,2.288659793814433
17850,2.381443298969072
17851,1.8969072164948453
17852,1.5876288659793814
17853,2.5257731958762886
17854,2.268041237113402
17855,2.3195876288659796
17856,2.4123711340206184
17857,2.4948453608247423
17858,2.1443298969072164
17859,2.2577319587628866
17860,2.1237113402061856
17861,1.8144329896907216
17862,2.3092783505154637
17863,2.2577319587628866
17864,1.7731958762886597
17865,1.4329896907216495
17866,1.5463917525773196
17867,2.3402061855670104
17868,2.195876288659794
17869,2.288659793814433
17870,2.2783505154639174
17871,2.2371134020618557
17872,2.288659793814433
17873,2.484536082474227
17874,2.0309278350515463
17875,2.268041237113402
17876,2.5463917525773194
17877,2.1443298969072164
17878,2.2783505154639174
17879,2.1649484536082473
17880,2.2061855670103094
17881,2.4536082474226806
17882,2.3711340206185567
17883,2.268041237113402
17884,2.247422680412371
17885,2.247422680412371
17886,2.3092783505154637
17887,2.5463917525773194
17888,1.422680412371134
17889,1.711340206185567
17890,2.350515463917526
17891,2.329896907216495
17892,1.7422680412371134
17893,2.484536082474227
17894,1.4329896907216495
17895,1.8556701030927836
17896,2.2268041237113403
17897,1.8144329896907216
17898,2.5051546391752577
17899,2.0103092783505154
17900,2.3711340206185567
17901,2.4123711340206184
17902,1.7010309278350515
17903,2.268041237113402
17904,2.268041237113402
17905,2.381443298969072
17906,2.350515463917526
17907,2.185567010309278
17908,1.7422680412371134
17909,2.381443298969072
17910,1.865979381443299
17911,2.2577319587628866
17912,2.247422680412371
17913,2.2061855670103094
17914,2.381443298969072
17915,1.731958762886598
17916,2.288659793814433
17917,2.3402061855670104
17918,2.247422680412371
17919,2.484536082474227
17920,2.216494845360825
17921,1.8041237113402062
17922,1.3917525773195876
17923,2.1443298969072164
17924,2.484536082474227
17925,2.268041237113402
17926,1.6288659793814433
17927,2.2783505154639174
17928,2.2371134020618557
17929,2.2577319587628866
17930,2.247422680412371
17931,2.3917525773195876
17932,2.2577319587628866
17933,2.3402061855670104
17934,1.731958762886598
17935,1.5257731958762886
17936,2.268041237113402
17937,2.0309278350515463
17938,2.2783505154639174
17939,2.3092783505154637
17940,2.329896907216495
17941,2.195876288659794
17942,2.288659793814433
17943,2.1443298969072164
17944,2.350515463917526
17945,2.185567010309278
17946,2.288659793814433
17947,1.7731958762886597
17948,2.247422680412371
17949,1.7422680412371134
17950,2.6082474226804124
17951,1.5876288659793814
17952,2.268041237113402
17953,2.422680412371134
17954,1.8144329896907216
17955,2.195876288659794
17956,2.3917525773195876
17957,2.2268041237113403
17958,2.3711340206185567
17959,2.1443298969072164
17960,2.329896907216495
17961,2.1443298969072164
17962,2.1443298969072164
17963,2.2577319587628866
17964,2.2061855670103094
17965,2.288659793814433
17966,1.9484536082474226
17967,2.2061855670103094
17968,1.3505154639175259
17969,1.288659793814433
17970,2.2577319587628866
17971,2.350515463917526
17972,2.2268041237113403
17973,2.268041237113402
17974,2.4123711340206184
17975,2.2783505154639174
17976,2.381443298969072
17977,2.185567010309278
17978,2.2061855670103094
17979,2.443298969072165
17980,2.1649484536082473
17981,2.2783505154639174
17982,2.381443298969072
17983,2.2783505154639174
17984,2.195876288659794
17985,2.329896907216495
17986,2.2783505154639174
17987,2.2577319587628866
17988,2.2577319587628866
17989,1.731958762886598
17990,2.350515463917526
17991,2.5463917525773194
17992,2.463917525773196
17993,2.2783505154639174
17994,2.2268041237113403
17995,2.329896907216495
17996,2.3917525773195876
17997,2.350515463917526
17998,2.1649484536082473
17999,2.3608247422680413
18000,1.3814432989690721
18001,2.350515463917526
18002,2.247422680412371
18003,2.3195876288659796
18004,2.268041237113402
18005,2.3195876288659796
18006,2.185567010309278
18007,1.8350515463917525
18008,2.1030927835051547
18009,2.2577319587628866
18010,2.381443298969072
18011,1.731958762886598
18012,2.2577319587628866
18013,2.2371134020618557
18014,2.216494845360825
18015,1.6288659793814433
18016,2.247422680412371
18017,2.381443298969072
18018,2.3195876288659796
18019,2.3092783505154637
18020,1.8453608247422681
18021,2.2783505154639174
18022,2.288659793814433
18023,1.8556701030927836
18024,2.381443298969072
18025,2.268041237113402
18026,2.3195876288659796
18027,2.0
18028,2.2371134020618557
18029,2.268041237113402
18030,2.381443298969072
18031,2.2783505154639174
18032,2.5463917525773194
18033,2.536082474226804
18034,1.8453608247422681
18035,2.443298969072165
18036,2.247422680412371
18037,2.2577319587628866
18038,2.484536082474227
18039,2.2577319587628866
18040,2.329896907216495
18041,2.5051546391752577
18042,2.2268041237113403
18043,2.4536082474226806
18044,2.1649484536082473
18045,1.5360824742268042
18046,2.288659793814433
18047,1.8556701030927836
18048,2.154639175257732
18049,2.185567010309278
18050,2.1649484536082473
18051,2.268041237113402
18052,2.4948453608247423
18053,2.350515463917526
18054,2.134020618556701
18055,2.0103092783505154
18056,2.3195876288659796
18057,2.2268041237113403
18058,2.2371134020618557
18059,1.309278350515464
18060,2.288659793814433
18061,1.731958762886598
18062,2.247422680412371
18063,2.402061855670103
18064,2.268041237113402
18065,2.329896907216495
18066,2.3092783505154637
18067,2.3402061855670104
18068,2.5051546391752577
18069,2.1649484536082473
18070,2.350515463917526
18071,2.6082474226804124
18072,1.9484536082474226
18073,2.247422680412371
18074,2.2371134020618557
18075,2.082474226804124
18076,2.2783505154639174
18077,2.216494845360825
18078,2.515463917525773
18079,2.3402061855670104
18080,2.2268041237113403
18081,2.185567010309278
18082,2.2783505154639174
18083,2.268041237113402
18084,2.1649484536082473
18085,2.402061855670103
18086,2.247422680412371
18087,1.8969072164948453
18088,2.247422680412371
18089,1.824742268041237
18090,2.350515463917526
18091,2.3608247422680413
18092,2.350515463917526
18093,1.9793814432989691
18094,2.154639175257732
18095,2.463917525773196
18096,2.2783505154639174
18097,2.443298969072165
18098,2.2577319587628866
18099,2.329896907216495
18100,2.350515463917526
18101,2.0
18102,2.484536082474227
18103,1.7525773195876289
18104,2.2268041237113403
18105,2.329896907216495
18106,2.3195876288659796
18107,2.1649484536082473
18108,2.3195876288659796
18109,2.2783505154639174
18110,2.3711340206185567
18111,2.2783505154639174
18112,2.1649484536082473
18113,2.3092783505154637
18114,2.329896907216495
18115,2.463917525773196
18116,2.2577319587628866
18117,1.8144329896907216
18118,1.5257731958762886
18119,2.5051546391752577
18120,2.288659793814433
18121,2.2577319587628866
18122,2.484536082474227
18123,2.422680412371134
18124,2.2268041237113403
18125,2.2371134020618557
18126,1.5463917525773196
18127,1.8144329896907216
18128,2.1443298969072164
18129,2.3402061855670104
18130,1.824742268041237
18131,2.3092783505154637
18132,2.5463917525773194
18133,2.195876288659794
18134,1.4123711340206186
18135,2.2577319587628866
18136,2.288659793814433
18137,2.3917525773195876
18138,2.154639175257732
18139,2.2577319587628866
18140,1.8556701030927836
18141,2.3917525773195876
18142,2.216494845360825
18143,2.2989690721649483
